ISSCAP CODE,Species,Category,Source,Family,SpcID,StudyLocality,Region,StartYear,EndYear,Gear,GScore,GRank,Sex,K,KRank,M,F,Z,Tzero,ExpRate,ERRank,LenYear1,LenYear2,LenYear3,LenYear4,Yield,FecundityMin,FecundityMax,Fecundity,FcRank,MeanSizeMin,MeanSizeMax,MeanSize,LengthRangeMin,LengthRangeMax,Lr,Linf,LinfRank,MeanSizeByLinf,MeanSizeByLm,LrByLinf,LrRank,LmMin,LmMax,Lm,LmBL,LmRank,SpawningSeason,NumSpawningMonths,NSMRank,Dist,DistRank,MTL,MTLRank,BLD,BLDRank,CPI,CPIRank,PriceRank,RankTotal
34,Nemipterus mesoprion,SD,Trophic  Modelling of Arabian Sea of Karnataka,NEMIPTERIDAE,1369,Mangalore,SW,1999,2001,Trawlnet,7.2,2,C,1.1,4,1.97,2.52,4.48,0,0.5625,3,,,,,11771,7400,49700,49700,3,,,193,,,129,290,5,0.689655172,1.176470588,0.4448275862,3,,,172,0.5931034483,5,,7,3,91.18,6,2.68,5,3.389830508,2,662.8,6,3,50
34,Nemipterus mesoprion,SD,"IJF 2007, 54(2), MANOJKUMAR",NEMIPTERIDAE,1369,MALABAR,SW,1998,2005,TRAWLNET,7.2,2,C,0.79,3,1.52,3.41,4.93,0,0.6916836,4,164,238,271,287,0,0,49700,49700,3,0,0,0,0,0,70,299,5,0,0,0.2341137124,5,0,0,128,0.4280936455,5,"SEP.OCT.NOV,DEC",4,5,91.18,6,2.68,5,3.389830508,2,662.8,6,3,54
34,Nemipterus mesoprion,SD,"IJMS, 1997,26 Chakraborty et al",NEMIPTERIDAE,1369,Maharashtra,NW,1987,1990,Trawlnet,7.2,2,C,0.71,3,1.4,2.04,3.44,0,0.5930232,3,0,0,0,0,0,5344,64369,64369,4,0,0,0,0,0,55,286,5,0,0,0.1923076923,6,0,0,134,0.4685314685,6,SEP-MAR,8,3,91.18,6,2.68,5,3.389830508,2,298.6,4,3,52
34,Nemipterus mesoprion,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1369,Veravel,NW,2007,2008,Trawlnet,7.2,2,C,0.43,2,1.07,1.12,2.19,0,0.5114155,3,0,0,0,0,4519,0,0,49700,3,0,0,0,,,55,241.5,5,,0,0.2277432712,5,0,0,134,0.5548654244,5,"Jan-July,Unimodal",7,3,91.18,6,2.68,5,3.389830508,2,298.6,4,3,48
34,Nemipterus mesoprion,SD,CMFRI annual report 2008-2009,NEMIPTERIDAE,1369,Karnataka,SW,2008,2009,Trawl,7.2,2,C,0.78,3,1.61,2.91,4.52,0,0.6438053,4,0,0,0,0,0,0,0,49700,3,0,0,143,0,0,70,310,5,0,0,0.2258064516,5,0,0,172,0.5548387097,5,,7,3,91.18,6,2.68,5,3.389830508,2,662.8,6,3,52
34,Gazza minuta,SD,K.J.Abraham Phd thesis,Leiognathidae,1407,Kerala,SW,1998,1999,Trawlnet,10.7,4,C,1.7,6,2.96,5.95,8.91,0,0.667789,4,0,0,0,0,0,7950,28430,28430,3,0,0,0,,180,40,160,6,0,0,0.25,5,0,0,75,0.46875,6,,0,0,24.3,2,3.17,4,2.325581395,1,662.8,6,3,50
34,Leiognathus bindus,SD,Murthy et al 1992 IJF,LEIOGNATHIDAE,1412,Vishakhapatanam,SE,,,,13.8,5,C,0.95,4,2.05,2.09,4.14,0,0.5048309,3,0,0,0,0,0,4950,7735,7735,2,0,0,0,0,0,0,151,6,0,0,0,0,0,0,87,0.5761589404,5,"Dec,jan,Feb",3,5,28.17,2,2.68,5,1.7,1,81.5,1,2,41
34,Leiognathus bindus,SD,Murthy et al 1992 IJF,LEIOGNATHIDAE,1412,Kakinada,SE,,,,13.8,5,C,0.77,3,1.78,3.48,5.26,0,0.661597,4,0,0,0,0,0,4950,7735,7735,2,0,0,0,0,0,0,154,6,0,0,0,0,0,0,87,0.5649350649,5,"Dec,jan,Feb",3,5,28.17,2,2.68,5,1.7,1,81.5,1,2,41
34,Leiognathus bindus,SD,Murthy et al 1992 IJF,LEIOGNATHIDAE,1412,Chennai,SE,,,,13.8,5,C,0.9,3,1.98,3.24,5.22,0,0.6206897,4,0,0,0,0,0,4950,7735,7735,2,0,0,0,0,0,0,153,6,0,0,0,0,0,0,87,0.568627451,5,"Dec,jan,Feb",3,5,28.17,2,2.68,5,1.7,1,81.5,1,2,41
34,Leiognathus bindus,SD,"Rajkumar, IJF 2006",LEIOGNATHIDAE,1412,Vishakhapatanam,SE,1990,2001,Trawlnet,13.8,5,C,0.88,3,1.97,4.39,6.36,0,0.6902515,4,0,0,0,0,0,4950,7735,7735,2,0,0,165,0,0,0,148,6,0,0,0,0,0,0,87,0.5878378378,5,"Dec,jan,Feb",3,5,28.17,2,2.68,5,1.7,1,81.5,1,2,41
34,Leiognathus bindus,SD,"IJF1986,33(3),Murthy et al",LEIOGNATHIDAE,1412,Kakinada,SE,1979,1981,Trawlnet,13.8,5,C,1.3,5,1.2,4,5.2,0,0.7692308,5,72,110,132,0,0,4950,7735,7735,2,0,0,0,0,0,17,158,6,0,,0.1075949367,6,0,0,87,0.5506329114,5,,12,1,28.17,2,2.68,5,1.7,1,81.5,1,2,46
34,Leiognathus bindus,SD,JMBA2006,LEIOGNATHIDAE,1412,Visakapatnam,SE,1990,2001,Trawlnet,13.8,5,C,0.88,3,1.97,4.39,6.36,0,0.6902515,4,87,123,,,,4950,7735,7735,2,,,165,,,0,148,6,,,0,0,,,87,0.5878378378,5,"Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec",12,1,28.17,2,2.68,5,1.7,1,81.5,1,2,37
34,Leiognathus bindus,SD,ar05-06,LEIOGNATHIDAE,1412,Karnataka,SW,2005,2006,"Trawlnet, Purseine",13.8,5,C,0.99,4,1.18,4.32,5.5,0,0.7854546,5,,0,0,0,0,4950,7735,7735,2,0,0,83,,,73,130,6,0,0.9651162791,0.5615384615,2,0,,86,0.6615384615,3,,0,0,28.17,2,2.68,5,1.7,1,662.8,6,2,43
34,Leiognathus bindus,SD,"IJF1986,33(3) 277-84MURTHY ET AL",LEIOGNATHIDAE,1412,Kakinada,SE,1979,1981,TRAWLNET,13.8,5,,0.58,2,1.5,3.7,5.2,0,0.7115385,5,0,0,0,0,0,0,0,7735,2,0,0,0,0,0,17,158.4,6,0,0,0.1073232323,6,0,0,87,0.5492424242,6,,0,0,28.17,2,2.68,5,1.7,1,81.5,1,2,43
34,Leiognathus bindus,SD,JMBA1985,LEIOGNATHIDAE,1412,Kakinada ,SE,1980,1983,Trawlnet,13.8,5,C,0.58,2,1.5,2.9,4.4,0,0.6590909,4,,,,,,4950,7735,7735,2,,,167,,,17,158,6,,,0.1075949367,6,,,86,0.5443037975,6,,12,1,28.17,2,2.68,5,1.7,1,81.5,1,2,43
34,Leiognathus bindus,SD,"Vivekanandan, FAO, 2000",LEIOGNATHIDAE,1412,Chennai,SE,2000,2000,Trawlnet,13.8,5,,1.054,4,1.152,1.707,2.859,0,0.5970619,3,0,0,0,0,0,4950,7735,7735,2,0,0,0,0,0,0,140,6,0,,0,0,0,0,87,0.6214285714,4,,12,1,28.17,2,2.68,5,1.7,1,81.5,1,2,36
34,Leiognathus bindus,SD,Trophic  Modelling of Arabian Sea of Karnataka,LEIOGNATHIDAE,1412,Mangalore,SW,2000,2001,"Trawlnet,Purseseine",13.8,5,C,0.96,4,2.24,4.03,6.27,0,0.6427432,4,,,,,608,4950,7735,7735,2,,,101,,,73,133,6,0.7518796992,1.111111111,0.5488721805,2,,,86,0.6466165414,4,,0,0,28.17,2,2.68,5,1.7,1,662.8,6,2,43
34,Leiognathus brevirostris,SD,K.J.Abraham Phd thesis,Leiognathidae,1414,Kerala,SW,1998,1999,Trawlnet,12.7,5,C,0.86,3,1.97,5.26,7.59,0,0.6930171,4,0,0,0,0,0,,,30000,3,0,0,0,,135,0,140,6,0,0,0,0,0,0,75,0.5357142857,6,,0,0,24.3,2,3.17,4,2,1,662.8,6,2,42
34,Leiognathus dussumieri,SD,"IJF 1992, Murthy et al",LEIOGNATHIDAE,1416,Pamban,SE,1984,,,12.7,5,C,1.2,4,2.35,4.35,6.7,0,0.6492537,4,0,0,0,0,0,5400,32500,32500,3,0,0,0,0,0,0,161,6,0,0,0,0,0,0,83,0.5155279503,6,"April,may.nov,Dec",4,5,24.3,2,3.17,4,2,1,81.5,1,2,43
34,Leiognathus dussumieri,SD,"IJF 1992, Murthy et al",LEIOGNATHIDAE,1416,Pamban,SE,1986,,,12.7,5,C,0.8,3,2.35,4.35,6.7,0,0.6492537,4,0,0,0,0,0,5400,32500,32500,3,0,0,0,0,0,0,162,6,0,0,0,0,0,0,83,0.512345679,6,"April,may.nov,Dec",4,5,24.3,2,3.17,4,2,1,81.5,1,2,42
34,Leiognathus jonesi,SD,"IJF2005,52(2) Rekha",LEIOGNATHIDAE,1419,Palkbay,SE,1996,2000,Trawlnet,4.5,1,C,0.71,3,1.67,5.21,7.05,0,0.7390071,5,0,0,0,0,0,700,39800,39800,3,0,0,0,0,0,14,161,6,0,,0.08695652174,6,0,0,75,0.4658385093,6,,12,1,9.03,1,3.17,4,1.9,1,81.5,1,2,40
34,Leiognathus jonesi,SD,"IJF1981,28(1,2)",LEIOGNATHIDAE,1419,Palk bay,SE,1970,1976,Trawlnet,4.5,1,C,0.53,2,2.1,2,4.1,0,0.4878049,2,72,108,126,0,0,700,39800,39800,3,0,0,0,0,0,15,161,6,,,0.09316770186,6,0,0,75,0.4658385093,6,,12,1,9.03,1,3.17,4,1.9,1,81.5,1,2,36
34,Leiognathus jonesi,SD,"IJF 1989,36 Karthikeyan et al 103-106",LEIOGNATHIDAE,1419,Gulf of Mannar,SE,1981,1983,trawlnet,4.5,1,C,0.92,4,1.25,4.01,5.26,0,0.7623574,5,0,0,0,0,0,700,39800,39800,3,0,0,0,0,0,15,147,6,,,0.1020408163,6,0,0,75,0.5102040816,6,,12,1,9.03,1,3.17,4,1.9,1,81.5,1,2,41
34,Leiognathus jonesi,SD,"Venkataraman et al 1981,IJF28 (1&2). pp. 65-86",LEIOGNATHIDAE,1419,Mandapam,SE,1973,1975,trawlnet,4.5,1,c,0.528,2,2.28,0.92,3.2,0,0.2875,1,0,0,0,0,0,0,0,39800,3,0,0,0,0,0,15,161.2,6,0,0,0.09305210918,6,0,0,75,0.4652605459,6,,12,1,9.03,1,3.17,4,1.9,1,81.5,1,2,35
34,Leiognathus jonesi,SD,"IJF1992,39 (1&2) Murthy et al",LEIOGNATHIDAE,1419,Rameswaram,SE,1984,1984,trawlnet,4.5,1,C,0.6,2,1.67,3.69,5.36,0,0.6884328,4,0,0,0,0,0,700,39800,39800,3,0,0,0,14,152,14,160,6,0,0,0.0875,6,0,0,75,0.46875,6,Jan_dec,12,1,9.03,1,3.17,4,1.9,1,81.5,1,2,38
34,Leiognathus jonesi,SD,"IJF1992,39 (1&2) Murthy et al",LEIOGNATHIDAE,1419,Rameswaram,SE,1988,1988,trawlnet,4.5,1,C,0.7,3,1.67,3.69,5.36,0,0.6884328,4,0,0,0,0,0,700,39800,39800,3,0,0,0,14,152,15,155,6,0,0,0.09677419355,6,0,0,75,0.4838709677,6,Jan_dec,12,1,9.03,1,3.17,4,1.9,1,81.5,1,2,39
34,Leiognathus splendens,SD,K.J.Abraham Phd thesis,Leiognathidae,1422,Kerala,SW,1998,1999,Trawlnet,12.7,5,C,0.52,2,1.38,5.42,6.55,0,0.8274809,6,0,0,0,0,0,5715,37160,37160,3,0,0,0,71,140,71,154,6,0,0,0.461038961,3,0,0,75,0.487012987,6,"Jan-Mar,Sep-DEC",7,3,24.3,2,3.17,4,1.818181818,1,662.8,6,2,49
34,Secutor insidiator,SD,"Vivekanadan FAO, 2000",LEIOGNATHIDAE,1431,Chennai,SE,2000,2000,Trawlnet,12.3,4,C,0.976,4,1.092,1.673,2.765,0,0.6050633,4,0,0,0,0,0,7250,15700,15700,2,0,0,0,0,0,0,135,6,0,0,0,0,0,0,90,0.6666666667,3,"mar,apr.jul_nov",7,3,70.11,5,2.68,5,1.8,1,81.5,1,2,40
34,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431,Vishakhapatanam,SE,,,Trawlnet,12.3,4,C,1.2,4,2.55,2.33,4.8,0,0.4854166,2,0,0,0,0,0,7250,15700,15700,2,0,0,0,0,0,0,120,6,0,0,0,0,0,0,90,0.75,2,,3,5,70.11,5,2.68,5,1.8,1,81.5,1,2,39
34,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431,Kakinada,SE,1988,1988,Trawlnet,12.3,4,C,0.85,3,2.33,2.36,4.69,0,0.5031983,3,0,0,0,0,0,7250,15700,15700,2,0,0,0,0,0,0,130,6,0,0,0,0,0,0,90,0.6923076923,3,Jan_mar,3,5,70.11,5,2.68,5,1.8,1,81.5,1,2,40
34,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431,Chennai,SE,,,Trawlnet,12.3,4,C,1.22,5,2.55,5.43,5.67,0,0.9576719,6,0,0,0,0,0,7250,15700,15700,2,0,0,0,0,0,0,125.5,6,0,0,0,0,0,0,90,0.7171314741,2,"mar,apr.jul_nov",7,3,70.11,5,2.68,5,1.8,1,81.5,1,2,42
34,Secutor insidiator,SD,Murthy et al IJF 1992(39),LEIOGNATHIDAE,1431,Kakinada,SE,1987,1987,Trawlnet,12.3,4,C,1.06,4,2.33,2.36,4.69,0,0.5031983,3,0,0,0,0,0,7250,15700,15700,2,0,0,0,0,0,0,125,6,0,0,0,0,0,0,90,0.72,2,Jan_mar,3,5,70.11,5,2.68,5,1.8,1,81.5,1,2,40
34,Secutor insidiator,SD,"Rajkumar, JMBAI 2006",LEIOGNATHIDAE,1431,Vishakhapatanam,SE,,,Trawlnet,12.3,4,C,0.96,4,2.12,3.91,6.03,0,0.6484245,4,0,0,0,0,0,7250,15700,15700,2,0,0,0,0,0,0,140,6,0,0,0,0,0,0,90,0.6428571429,4,,3,5,70.11,5,2.68,5,1.8,1,81.5,1,2,43
34,Secutor insidiator,SD,Trophic  Modelling of Arabian Sea of Karnataka,LEIOGNATHIDAE,1431,Mangalore,SW,2000,2001,Trawlnet,12.3,4,C,1.4,5,2.95,1.82,4.77,0,0.3815514,1,,,,,1373,7250,15700,15700,2,,,10,,,66,119,6,0.8403361345,1.25,0.5546218487,2,,,77,0.6470588235,4,"Jul, Aug, Sep, Oct, Nov, Mar, Apr",7,3,70.11,5,2.68,5,1.8,1,662.8,6,2,46
34,Secutor insidiator,SD,JMBA1985,LEIOGNATHIDAE,1431,Kakinada ,SE,1980,1983,Trawlnet,12.3,4,C,1.2,4,2.6,4.6,7.2,0,0.6388889,4,,,,,,7250,15700,15700,2,,,,,,0,123,6,,,0,0,,,90,0.7317073171,2,"Jan,Feb,Mar",3,5,70.11,5,2.68,5,1.8,1,81.5,1,2,41
34,Secutor insidiator,SD,AR05-06,LEIOGNATHIDAE,1431,Karnataka,SW,2005,2006,,12.3,4,C,1.1,4,1.28,4.44,5.72,0,0.7762238,5,,0,0,0,309,7250,15700,15700,2,0,,10,,,66,125,6,0,,0.528,2,0,,77,0.616,4,,6,4,70.11,5,2.68,5,1.8,1,662.8,6,2,50
34,Secutor insidiator,SD,K.J.Abraham Phd thesis,Leiognathidae,1431,Kerala,SW,1998,1999,Trawlnet,12.7,5,C,0.8,3,1.91,5.25,7.16,0,0.7332402,5,0,0,0,0,0,,,15700,2,0,0,0,,120,66,130,6,0,0,0.5076923077,2,0,0,75,0.5769230769,5,"Mar-Apr,Sep-Dec",6,4,70.11,5,2.68,5,1.8,1,662.8,6,2,51
34,Secutor ruconius,SD,K.J.Abraham Phd thesis,Leiognathidae,1432,Kerala,SW,1998,1999,Trawlnet,12.7,5,C,1.19,4,2.73,3.43,6.14,0,0.558632,3,0,0,0,0,0,,,15700,2,0,0,0,,98,0,92,6,0,0,0,0,0,0,75,0.8152173913,1,,0,0,24.3,2,3.17,4,1.8,1,662.8,6,2,36
34,Johnieops aneus,SD,Jayasankar 1997 IJMS 24: 153-157,SCIAENIDAE,1486,Gulf of Mannar,SE,1988,1992,Trawlnet,13,5,C,1.26,5,2.24,2,4.24,0,0.4716981,2,,,,,,,,79835,4,,,,,,0,233,5,,,0,0,,,0,,0,,0,0,24.09,2,3.5,3,3.333333333,2,81.5,1,3,32
34,Johnieops aneus,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1486,Calicut,SW,1990,1994,Trawlnet,13,5,C,0.8,3,1.77,2.3,4,0,0.575,3,0,0,0,0,0,0,0,79835,4,0,0,0,0,0,0,185,6,0,0,0,0,0,0,0,0,0,,0,0,24.09,2,3.5,3,3.333333333,2,662.8,6,3,37
34,Johnieops sina,SD,"IJMS, 1997,26 Chakraborty et al",SCIAENIDAE,1487,Maharashtra,NW,1987,1990,Trawlnet,13,5,c,0.8,3,1.6,4.96,6.56,0,0.7560976,5,0,0,0,0,0,0,0,151697,6,0,0,0,0,0,0,240,5,0,0,0,0,0,0,160,0.6666666667,3,JUL-OCT,4,5,47.1,3,3.19,4,3.225806452,2,298.6,4,3,48
34,Johnieops sina,SD,"IJF2007,54(2)",SCIAENIDAE,1487,Bombay,NW,2003,2005,Trawlnet,13,5,C,0.91,4,1.35,3.9,5.25,0,0.7428572,5,0,0,0,0,0,127744,151697,151697,6,0,0,0,0,0,0,258,5,0,,0,0,0,0,160,0.6201550388,4,JUL-OCT,4,5,47.1,3,3.19,4,3.225806452,2,298.6,4,3,50
34,Johnieops sina,SD,Trophic  Modelling of Arabian Sea of Karnataka,SCIAENIDAE,1487,Mangalore,SW,1999,2000,"Trawlnet,Purseseine, Artisanal",13,5,C,0.98,4,2.02,6.33,8.36,0,0.7571771,5,,,,,917,127744,151697,151697,6,,,143,,,100,199,6,0.7035175879,1.166666667,0.5025125628,2,,,122,0.6130653266,4,"Jan-Apr,Sep-Oct",6,4,47.1,3,3.19,4,3.225806452,2,662.8,6,3,54
34,Johnieops sina,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1487,Cochin,SW,1990,1994,Trawlnet,13,5,C,0.91,4,1.8,2.4,4.04,0,0.5940594,3,0,0,0,0,0,0,0,151697,6,0,0,0,0,0,100,195,6,0,0,0.5128205128,2,0,0,115,0.5897435897,5,"Jan-Apr,Sep-Oct",6,4,47.1,3,3.19,4,3.225806452,2,662.8,6,3,53
34,Johnieops vogleri,SD,"IJMS, 1997,26 Chakraborty et al",SCIAENIDAE,1488,Maharashtra,NW,1987,1990,Trawlnet,7.2,2,C,0.72,3,1.1,2.1,3.2,0,0.6562499,4,0,0,0,0,0,0,0,581298,6,0,0,0,0,0,80,345,5,0,0,0.231884058,5,0,0,150,0.4347826087,5,"Jun,Jul,Oct,Nov",4,5,24,2,3.5,3,3.225806452,2,298.6,4,3,49
34,Johnieops vogleri,SD,Chakraborty et al 2005,SCIAENIDAE,1488,Bombay,NW,2000,2003,Trawlnet,7.2,2,C,0.68,3,1.32,2.12,3.44,0,0.616279,4,0,0,0,0,0,260828,581298,581298,6,0,0,0,348,348,70,363,5,,0,0.1928374656,6,0,,150,0.4132231405,5,"Jun,Jul,Oct,Nov",4,5,24,2,3.5,3,3.225806452,2,298.6,4,3,50
34,Johnieops vogleri,SD,"IJF 1992, 39(1&2), Apparao et a l",SCIAENIDAE,1488,Maharashtra,NW,1979,1988,Trawlnet,7.2,2,C,0.72,3,0.72,2.69,3.41,0,0.7888563,5,180,270,312,0,0,0,0,581298,6,0,0,0,0,0,80,345,5,0,0,0.231884058,5,0,0,150,0.4347826087,5,"Jun,Jul,Oct,Nov",4,5,24,2,3.5,3,3.225806452,2,298.6,4,3,50
34,Johnieops vogleri,SD,"JMBA, 1993,35, Chakraborty",SCIAENIDAE,1488,Maharashtra,NW,1979,1985,Trawlnet,7.2,2,C,0.507,2,1.1,1.12,2.22,0,0.5045045,3,143,227,277,0,0,0,0,581298,6,0,0,0,0,0,95,354,5,0,0,0.2683615819,5,0,0,150,0.4237288136,5,"Jun,Jul,Oct,Nov",4,5,24,2,3.5,3,3.225806452,2,298.6,4,3,47
34,Johnieops vogleri,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1488,Mumbai,NW,1990,1994,Trawlnet,7.2,2,C,0.72,3,1.3,2.9,3.79,0,0.7651715,5,0,0,0,0,0,0,0,581298,6,0,0,0,0,0,80,350,5,0,0,0.2285714286,5,0,0,150,0.4285714286,5,"Jun,Jul,Oct,Nov",4,5,24,2,3.5,3,3.225806452,2,298.6,4,3,50
34,Johnieops macrorhynus,SD,"IJMS, 1997,26 Chakraborty et al",SCIAENIDAE,1489,Maharashtra,NW,1987,1990,Trawlnet,13,5,C,0.75,3,1.2,2.9,4.1,0,0.7073171,5,0,0,0,0,0,97935,101539,101539,5,0,0,0,0,0,85,350,5,0,0,0.2428571429,5,0,0,159,0.4542857143,6,"Jul,Aug,Nov,Dec",4,5,41.72,3,3.5,3,3.846153846,2,298.6,4,3,54
34,Johnieops macrorhynus,SD,"IJF2005,52(3),",SCIAENIDAE,1489,Bombay,NW,2000,2003,Trawlnet,13,5,C,0.79,3,1.47,2.14,3.86,0,0.5544042,3,0,0,0,0,0,97935,101539,101539,5,0,0,0,335,335,85,349,5,0,,0.2435530086,5,0,0,159,0.4555873926,6,"Jul,Aug,Nov,Dec",4,5,41.72,3,3.5,3,3.846153846,2,298.6,4,3,52
34,Johnieops macrorhynus,SD,"IJF 1992,39(1&2) Apparao et al",SCIAENIDAE,1489,Maharashtra,NW,1979,1988,trawlnet,13,5,C,0.75,3,0.75,2.64,3.39,0,0.7787611,5,180,270,312,0,0,97935,101539,101539,5,0,0,0,0,0,85,350,5,0,0,0.2428571429,5,0,0,159,0.4542857143,6,"Jul,Aug,Nov,Dec",4,5,41.72,3,3.5,3,3.846153846,2,298.6,4,3,54
34,Johnieops macrorhynus,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1489,Mumbai,NW,1990,1994,Trawlnet,13,5,C,0.7,3,1.4,2.11,3.51,0,0.6011395,4,0,0,0,0,0,0,0,101539,5,0,0,0,0,0,85,345,5,0,0,0.2463768116,5,0,,159,0.4608695652,6,"Jul,Aug,Nov,Dec",4,5,41.72,3,3.5,3,3.846153846,2,298.6,4,3,53
34,Johnius carutta,SD,"IJF 2004, 51(3), Rajkumar et a l",SCIAENIDAE,1497,vishakhapatanam,SE,1990,1999,trawl,11.3,4,C,0.4,2,0.97,2.05,3.02,0,0.6788079,4,98,162,206,0,0,0,0,350000,6,0,0,0,0,0,90,295,5,0,0,0.3050847458,4,0,0,154,0.5220338983,6,"Mar,Apr,May",3,5,100,6,3.5,3,3.225806452,2,81.5,1,3,51
34,Johnius carutta,SD,CMFRI annual report 2008-2009,SCIAENIDAE,1497,Andhra Pradesh,SE,2007,2008,Trawl,11.3,4,C,0.32,2,0.44,1.65,2.09,0,0.7894737,5,0,0,0,0,0,0,0,350000,6,0,0,0,0,0,100,297,5,0,0,0.3367003367,4,0,0,155,0.5218855219,6,Jan-Apr,4,5,100,6,3.5,3,3.225806452,2,81.5,1,3,52
34,Johnius carutta,SD,"IJF 1992, 39(1&2), Apparao et a l",SCIAENIDAE,1497,Tamilnadu,SE,1979,1988,Trawl,11.3,4,C,0.51,2,0.765,2.16,2.934,0,0.7361963,5,120,189,231,0,0,0,0,350000,6,0,0,0,0,0,80,293,5,0,0,0.2730375427,5,0,0,155,0.5290102389,6,Jun-JUN,6,4,100,6,3.5,3,3.225806452,2,81.5,1,3,52
34,Johnius carutta,SD,"IJF 1992, 39(1&2), Apparao et a l",SCIAENIDAE,1497,Andhrapradesh,SE,1979,1988,Trawl,11.3,4,C,0.557,2,0.835,2.867,3.703,0,0.7742371,5,120,189,228,0,0,0,0,350000,6,0,0,0,0,0,80,281,5,0,0,0.2846975089,5,0,0,154,0.5480427046,6,Jan-JUN,6,4,100,6,3.5,3,3.225806452,2,81.5,1,3,52
34,Johnius carutta,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1497,vishakhapatana,SE,1990,1994,Trawlnet,11.3,4,C,0.56,2,1.11,2.59,3.7,0,0.7,5,0,0,0,0,0,0,0,350000,6,0,0,0,0,0,90,281,5,0,0,0.3202846975,4,0,0,155,0.5516014235,5,Jan_Apr,4,5,100,6,3.5,3,3.225806452,2,81.5,1,3,51
34,Johnius dussumieri,SD,"IJF1997,44(1)",SCIAENIDAE,1498,Bombay,NW,,,Trawlnet,11,4,C,0.9633,4,2.02,0.36,2.38,0,0.1512605,1,0,0,0,0,0,142005,225988,225988,6,0,0,0,0,0,0,269,5,0,,0,0,0,0,160,0.594795539,5,,0,0,57.2,4,3.5,3,3.4,2,298.6,4,3,41
34,Johnius glaucus,SD,CMFRI annual report 2008-2009,SCIAENIDAE,1502,Veravel,NW,2007,2008,Trawlnet,11.3,4,C,0.55,2,1.17,1.48,2.65,0,0.5584906,3,0,0,0,0,3885,0,0,350000,6,0,0,0,,0,206,315,5,,0,0.653968254,1,0,0,158,0.5015873016,6,"May-Sept,Unimodal",5,4,69.9,5,3.5,3,3.225806452,2,298.6,4,3,48
34,Johnius glaucus,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1502,Veravel,NW,1990,1994,Trawlnet,11.3,4,C,0.87,3,1.6,2.9,4.5,0,0.6444445,4,0,0,0,0,0,0,0,350000,6,0,0,0,0,0,206,300,5,0,0,0.6866666667,1,0,0,158,0.5266666667,6,Sep-Nov,3,5,69.9,5,3.5,3,3.225806452,2,298.6,4,3,51
34,Kathala axillaris,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1506,Chennai,SE,1990,1994,Trawlnet,11.3,4,C,0.86,3,1.84,5.75,7.59,0,0.7575758,5,0,0,0,0,0,0,0,350000,6,0,0,0,0,0,0,220,5,0,0,0,0,0,0,0,0,0,,0,0,69.9,5,3.5,3,2.777777778,1,81.5,1,3,36
34,Nibea maculata,SD,Jayasankar 1997 IJMS 24: 153-157,SCIAENIDAE,1511,Gulf of Mannar,SE,1988,1992,Trawlnet,10.8,4,C,1.08,4,1.92,2.49,4.41,0,0.5646259,3,,,,,,21584,475043,475043,6,,,,,,100,284,5,,,0.3521126761,4,,,180,0.6338028169,4,APR-NOV,8,3,22.8,2,3.5,3,2.9,1,81.5,1,3,43
34,Nibea maculata,SD,JMBAI 1996 38: 40-49Murty & Ramalingam,SCIAENIDAE,1511,Kakinada,SE,1990,1992,Trawlnet,10.8,4,C,0.61,3,1.26,1.67,2.93,0,0.5699658,3,180,245,290,312,,21584,475043,475043,6,,,,,,100,315,5,,,0.3174603175,4,,,185,0.5873015873,5,APR-AUG,5,4,22.8,2,3.5,3,2.9,1,81.5,1,3,44
34,Nibea maculata,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1511,Mandapam,SE,1990,1994,Trawlnet,10.8,4,C,0.85,3,1.66,1.67,6.18,0,0.2702265,1,0,0,0,0,0,0,0,475043,6,0,0,0,0,0,100,284,5,0,0,0.3521126761,4,0,0,185,0.6514084507,3,Apr-Aug,5,4,22.8,2,3.5,3,2.9,1,81.5,1,3,40
34,Nibea maculata,SD,"Mar.Fish.Res.Mgmt.2000, Chakraborty et al",SCIAENIDAE,1511,tuticorin,SE,1990,1994,Trawlnet,10.8,4,C,0.72,3,1.4,2.9,4.3,0,0.6744186,4,0,0,0,0,0,0,0,475043,6,0,0,0,0,0,100,314,5,0,0,0.3184713376,4,0,0,185,0.5891719745,5,Apr-Aug,5,4,22.8,2,3.5,3,2.9,1,81.5,1,3,45
